periodo,codigo_serie,afp,variable,valor
May.2014,PN01182MM,Profuturo,rentab_real_12m,-3.8397
Jun.2014,PN01181MM,Prima,rentab_real_12m,2.6345
Jun.2014,PN01182MM,Profuturo,rentab_real_12m,2.2031
Jul.2014,PN01181MM,Prima,rentab_real_12m,5.0288
Jul.2014,PN01182MM,Profuturo,rentab_real_12m,3.626
Ago.2014,PN01181MM,Prima,rentab_real_12m,6.2964
Ago.2014,PN01182MM,Profuturo,rentab_real_12m,4.3429
Sep.2014,PN01181MM,Prima,rentab_real_12m,7.583
Sep.2014,PN01182MM,Profuturo,rentab_real_12m,5.421
Oct.2014,PN01181MM,Prima,rentab_real_12m,4.1809
Oct.2014,PN01182MM,Profuturo,rentab_real_12m,3.0673
Nov.2014,PN01181MM,Prima,rentab_real_12m,5.4201
Nov.2014,PN01182MM,Profuturo,rentab_real_12m,4.0676
Dic.2014,PN01181MM,Prima,rentab_real_12m,6.1866
Dic.2014,PN01182MM,Profuturo,rentab_real_12m,4.8482
Ene.2015,PN01181MM,Prima,rentab_real_12m,5.3602
Ene.2015,PN01182MM,Profuturo,rentab_real_12m,4.485
Feb.2015,PN01181MM,Prima,rentab_real_12m,9.7245
Feb.2015,PN01182MM,Profuturo,rentab_real_12m,9.2512
Mar.2015,PN01181MM,Prima,rentab_real_12m,7.8799
Mar.2015,PN01182MM,Profuturo,rentab_real_12m,8.169
Abr.2015,PN01181MM,Prima,rentab_real_12m,8.7094
Abr.2015,PN01182MM,Profuturo,rentab_real_12m,9.6494
May.2015,PN01181MM,Prima,rentab_real_12m,7.2856
May.2015,PN01182MM,Profuturo,rentab_real_12m,8.7989
Jun.2015,PN01181MM,Prima,rentab_real_12m,5.0191
Jun.2015,PN01182MM,Profuturo,rentab_real_12m,6.5632
Jul.2015,PN01181MM,Prima,rentab_real_12m,3.6398
Jul.2015,PN01182MM,Profuturo,rentab_real_12m,5.4341
Ago.2015,PN01181MM,Prima,rentab_real_12m,1.3344
Ago.2015,PN01182MM,Profuturo,rentab_real_12m,3.781
Sep.2015,PN01181MM,Prima,rentab_real_12m,-3.7191
Sep.2015,PN01182MM,Profuturo,rentab_real_12m,-1.6791
Oct.2015,PN01181MM,Prima,rentab_real_12m,0.2297
Oct.2015,PN01182MM,Profuturo,rentab_real_12m,1.596
Nov.2015,PN01181MM,Prima,rentab_real_12m,1.1686
Nov.2015,PN01182MM,Profuturo,rentab_real_12m,2.7542
Dic.2015,PN01181MM,Prima,rentab_real_12m,0.4876
Dic.2015,PN01182MM,Profuturo,rentab_real_12m,1.8451
Ene.2016,PN01181MM,Prima,rentab_real_12m,-2.6628
Ene.2016,PN01182MM,Profuturo,rentab_real_12m,-1.3772
Feb.2016,PN01181MM,Prima,rentab_real_12m,-4.9146
Feb.2016,PN01182MM,Profuturo,rentab_real_12m,-3.8161
Mar.2016,PN01181MM,Prima,rentab_real_12m,-1.2314
Mar.2016,PN01182MM,Profuturo,rentab_real_12m,-1.7701
Abr.2016,PN01181MM,Prima,rentab_real_12m,-1.6254
Abr.2016,PN01182MM,Profuturo,rentab_real_12m,-2.3147
May.2016,PN01181MM,Prima,rentab_real_12m,0.2421
May.2016,PN01182MM,Profuturo,rentab_real_12m,-1.0266
Jun.2016,PN01181MM,Prima,rentab_real_12m,0.6759
Jun.2016,PN01182MM,Profuturo,rentab_real_12m,-0.8084
Jul.2016,PN01181MM,Prima,rentab_real_12m,3.2868
Jul.2016,PN01182MM,Profuturo,rentab_real_12m,1.675
Ago.2016,PN01181MM,Prima,rentab_real_12m,7.3479
Ago.2016,PN01182MM,Profuturo,rentab_real_12m,5.4429
Sep.2016,PN01181MM,Prima,rentab_real_12m,12.4819
Sep.2016,PN01182MM,Profuturo,rentab_real_12m,10.7121
Oct.2016,PN01181MM,Prima,rentab_real_12m,10.2416
Oct.2016,PN01182MM,Profuturo,rentab_real_12m,8.8304
Nov.2016,PN01181MM,Prima,rentab_real_12m,5.9733
Nov.2016,PN01182MM,Profuturo,rentab_real_12m,4.4127
Dic.2016,PN01181MM,Prima,rentab_real_12m,6.7272
Dic.2016,PN01182MM,Profuturo,rentab_real_12m,5.6856
Ene.2017,PN01181MM,Prima,rentab_real_12m,10.0911
Ene.2017,PN01182MM,Profuturo,rentab_real_12m,8.8196
Feb.2017,PN01181MM,Prima,rentab_real_12m,9.299
Feb.2017,PN01182MM,Profuturo,rentab_real_12m,7.8258
Mar.2017,PN01181MM,Prima,rentab_real_12m,6.0428
Mar.2017,PN01182MM,Profuturo,rentab_real_12m,5.5268
Abr.2017,PN01181MM,Prima,rentab_real_12m,6.35
Abr.2017,PN01182MM,Profuturo,rentab_real_12m,5.82
May.2017,PN01181MM,Prima,rentab_real_12m,7.453
May.2017,PN01182MM,Profuturo,rentab_real_12m,7.6379
Jun.2017,PN01181MM,Prima,rentab_real_12m,8.7785
Jun.2017,PN01182MM,Profuturo,rentab_real_12m,8.9449
Jul.2017,PN01181MM,Prima,rentab_real_12m,6.946
Jul.2017,PN01182MM,Profuturo,rentab_real_12m,7.0169
Ago.2017,PN01181MM,Prima,rentab_real_12m,4.9581
Ago.2017,PN01182MM,Profuturo,rentab_real_12m,4.9942
Sep.2017,PN01181MM,Prima,rentab_real_12m,6.0227
Sep.2017,PN01182MM,Profuturo,rentab_real_12m,5.967
Oct.2017,PN01181MM,Prima,rentab_real_12m,8.5635
Oct.2017,PN01182MM,Profuturo,rentab_real_12m,8.1452
Nov.2017,PN01181MM,Prima,rentab_real_12m,10.5511
Nov.2017,PN01182MM,Profuturo,rentab_real_12m,9.7841
Dic.2017,PN01181MM,Prima,rentab_real_12m,10.6538
Dic.2017,PN01182MM,Profuturo,rentab_real_12m,9.1628
Ene.2018,PN01181MM,Prima,rentab_real_12m,14.0974
Ene.2018,PN01182MM,Profuturo,rentab_real_12m,12.5768
Feb.2018,PN01181MM,Prima,rentab_real_12m,13.7605
Feb.2018,PN01182MM,Profuturo,rentab_real_12m,12.5043
Mar.2018,PN01181MM,Prima,rentab_real_12m,13.3966
Mar.2018,PN01182MM,Profuturo,rentab_real_12m,12.6193
Abr.2018,PN01181MM,Prima,rentab_real_12m,11.6047
Abr.2018,PN01182MM,Profuturo,rentab_real_12m,10.8207
May.2018,PN01181MM,Prima,rentab_real_12m,8.1316
May.2018,PN01182MM,Profuturo,rentab_real_12m,7.8946
Jun.2018,PN01181MM,Prima,rentab_real_12m,5.4291
Jun.2018,PN01182MM,Profuturo,rentab_real_12m,5.5749
Jul.2018,PN01181MM,Prima,rentab_real_12m,5.3264
Jul.2018,PN01182MM,Profuturo,rentab_real_12m,5.4181
Ago.2018,PN01181MM,Prima,rentab_real_12m,5.5652
Ago.2018,PN01182MM,Profuturo,rentab_real_12m,5.5721
Sep.2018,PN01181MM,Prima,rentab_real_12m,3.3691
Sep.2018,PN01182MM,Profuturo,rentab_real_12m,3.3784
Oct.2018,PN01181MM,Prima,rentab_real_12m,-1.0007
Oct.2018,PN01182MM,Profuturo,rentab_real_12m,-0.9379
Nov.2018,PN01181MM,Prima,rentab_real_12m,-1.7549
Nov.2018,PN01182MM,Profuturo,rentab_real_12m,-1.8326
Dic.2018,PN01181MM,Prima,rentab_real_12m,-3.0145
Dic.2018,PN01182MM,Profuturo,rentab_real_12m,-3.4205
Ene.2019,PN01181MM,Prima,rentab_real_12m,-4.7104
Ene.2019,PN01182MM,Profuturo,rentab_real_12m,-4.929
Feb.2019,PN01181MM,Prima,rentab_real_12m,-2.1251
Feb.2019,PN01182MM,Profuturo,rentab_real_12m,-2.4523
Mar.2019,PN01181MM,Prima,rentab_real_12m,-1.0198
Mar.2019,PN01182MM,Profuturo,rentab_real_12m,-1.6505
Abr.2019,PN01181MM,Prima,rentab_real_12m,0.8083
Abr.2019,PN01182MM,Profuturo,rentab_real_12m,0.4531
May.2019,PN01181MM,Prima,rentab_real_12m,0.5645
May.2019,PN01182MM,Profuturo,rentab_real_12m,-0.105
Jun.2019,PN01181MM,Prima,rentab_real_12m,3.2182
Jun.2019,PN01182MM,Profuturo,rentab_real_12m,2.264
Jul.2019,PN01181MM,Prima,rentab_real_12m,5.1346
Jul.2019,PN01182MM,Profuturo,rentab_real_12m,4.2872
Ago.2019,PN01181MM,Prima,rentab_real_12m,4.1881
Ago.2019,PN01182MM,Profuturo,rentab_real_12m,3.8488
Sep.2019,PN01181MM,Prima,rentab_real_12m,5.556
Sep.2019,PN01182MM,Profuturo,rentab_real_12m,5.2741
Oct.2019,PN01181MM,Prima,rentab_real_12m,8.1912
Oct.2019,PN01182MM,Profuturo,rentab_real_12m,8.0687
Nov.2019,PN01181MM,Prima,rentab_real_12m,9.1454
Nov.2019,PN01182MM,Profuturo,rentab_real_12m,9.1587
Dic.2019,PN01181MM,Prima,rentab_real_12m,10.9687
Dic.2019,PN01182MM,Profuturo,rentab_real_12m,10.8096
Ene.2020,PN01181MM,Prima,rentab_real_12m,10.8083
Ene.2020,PN01182MM,Profuturo,rentab_real_12m,10.8539
Feb.2020,PN01181MM,Prima,rentab_real_12m,8.9721
Feb.2020,PN01182MM,Profuturo,rentab_real_12m,9.5387
Mar.2020,PN01181MM,Prima,rentab_real_12m,-3.5305
Mar.2020,PN01182MM,Profuturo,rentab_real_12m,-1.2874
Abr.2020,PN01181MM,Prima,rentab_real_12m,-7.622
Abr.2020,PN01182MM,Profuturo,rentab_real_12m,-5.3335
May.2020,PN01181MM,Prima,rentab_real_12m,-3.1189
May.2020,PN01182MM,Profuturo,rentab_real_12m,-1.1438
Jun.2020,PN01181MM,Prima,rentab_real_12m,0.0002
Jun.2020,PN01182MM,Profuturo,rentab_real_12m,1.7091
Jul.2020,PN01181MM,Prima,rentab_real_12m,-0.1897
Jul.2020,PN01182MM,Profuturo,rentab_real_12m,2.2926
Ago.2020,PN01181MM,Prima,rentab_real_12m,2.5509
Ago.2020,PN01182MM,Profuturo,rentab_real_12m,4.9589
Sep.2020,PN01181MM,Prima,rentab_real_12m,1.3842
Sep.2020,PN01182MM,Profuturo,rentab_real_12m,3.8195
Oct.2020,PN01181MM,Prima,rentab_real_12m,1.2964
Oct.2020,PN01182MM,Profuturo,rentab_real_12m,4.1429
Nov.2020,PN01181MM,Prima,rentab_real_12m,3.3162
Nov.2020,PN01182MM,Profuturo,rentab_real_12m,5.7532
Dic.2020,PN01181MM,Prima,rentab_real_12m,6.785
Dic.2020,PN01182MM,Profuturo,rentab_real_12m,9.5744
Ene.2021,PN01181MM,Prima,rentab_real_12m,7.7816
Ene.2021,PN01182MM,Profuturo,rentab_real_12m,10.4034
Feb.2021,PN01181MM,Prima,rentab_real_12m,9.3017
Feb.2021,PN01182MM,Profuturo,rentab_real_12m,11.802
Mar.2021,PN01181MM,Prima,rentab_real_12m,19.3459
Mar.2021,PN01182MM,Profuturo,rentab_real_12m,20.608
Abr.2021,PN01181MM,Prima,rentab_real_12m,21.8846
Abr.2021,PN01182MM,Profuturo,rentab_real_12m,23.3155
May.2021,PN01181MM,Prima,rentab_real_12m,18.3278
May.2021,PN01182MM,Profuturo,rentab_real_12m,20.2115
Jun.2021,PN01181MM,Prima,rentab_real_12m,13.4621
Jun.2021,PN01182MM,Profuturo,rentab_real_12m,15.77
Jul.2021,PN01181MM,Prima,rentab_real_12m,9.0981
Jul.2021,PN01182MM,Profuturo,rentab_real_12m,10.4647
Ago.2021,PN01181MM,Prima,rentab_real_12m,4.3911
Ago.2021,PN01182MM,Profuturo,rentab_real_12m,4.9764
Sep.2021,PN01181MM,Prima,rentab_real_12m,6.13
Sep.2021,PN01182MM,Profuturo,rentab_real_12m,6.919
Oct.2021,PN01181MM,Prima,rentab_real_12m,6.1717
Oct.2021,PN01182MM,Profuturo,rentab_real_12m,6.7747
Nov.2021,PN01181MM,Prima,rentab_real_12m,4.9557
Nov.2021,PN01182MM,Profuturo,rentab_real_12m,5.455
Dic.2021,PN01181MM,Prima,rentab_real_12m,-0.0754
Dic.2021,PN01182MM,Profuturo,rentab_real_12m,0.4823
Ene.2022,PN01181MM,Prima,rentab_real_12m,-2.4594
Ene.2022,PN01182MM,Profuturo,rentab_real_12m,-1.9442
Feb.2022,PN01181MM,Prima,rentab_real_12m,-5.1861
Feb.2022,PN01182MM,Profuturo,rentab_real_12m,-5.277
Mar.2022,PN01181MM,Prima,rentab_real_12m,-5.3916
Mar.2022,PN01182MM,Profuturo,rentab_real_12m,-5.1322
Abr.2022,PN01181MM,Prima,rentab_real_12m,-7.3143
Abr.2022,PN01182MM,Profuturo,rentab_real_12m,-7.3862
May.2022,PN01181MM,Prima,rentab_real_12m,-12.4124
May.2022,PN01182MM,Profuturo,rentab_real_12m,-13.5983
Jun.2022,PN01181MM,Prima,rentab_real_12m,-14.5448
Jun.2022,PN01182MM,Profuturo,rentab_real_12m,-16.6084
Jul.2022,PN01181MM,Prima,rentab_real_12m,-14.6926
Jul.2022,PN01182MM,Profuturo,rentab_real_12m,-16.2838
Ago.2022,PN01181MM,Prima,rentab_real_12m,-11.4387
Ago.2022,PN01182MM,Profuturo,rentab_real_12m,-13.3764
Sep.2022,PN01181MM,Prima,rentab_real_12m,-15.2986
Sep.2022,PN01182MM,Profuturo,rentab_real_12m,-17.39
Oct.2022,PN01181MM,Prima,rentab_real_12m,-16.1372
Oct.2022,PN01182MM,Profuturo,rentab_real_12m,-16.4497
Nov.2022,PN01181MM,Prima,rentab_real_12m,-15.0104
Nov.2022,PN01182MM,Profuturo,rentab_real_12m,-16.1924
Dic.2022,PN01181MM,Prima,rentab_real_12m,-14.2715
Dic.2022,PN01182MM,Profuturo,rentab_real_12m,-16.4035
Ene.2023,PN01181MM,Prima,rentab_real_12m,-11.808
Ene.2023,PN01182MM,Profuturo,rentab_real_12m,-13.5837
Feb.2023,PN01181MM,Prima,rentab_real_12m,-12.5095
Feb.2023,PN01182MM,Profuturo,rentab_real_12m,-14.476
Mar.2023,PN01181MM,Prima,rentab_real_12m,-9.7663
Mar.2023,PN01182MM,Profuturo,rentab_real_12m,-13.3492
Abr.2023,PN01181MM,Prima,rentab_real_12m,-6.2607
Abr.2023,PN01182MM,Profuturo,rentab_real_12m,-10.5317
May.2023,PN01181MM,Prima,rentab_real_12m,-4.7641
May.2023,PN01182MM,Profuturo,rentab_real_12m,-8.0377
Jun.2023,PN01181MM,Prima,rentab_real_12m,1.2771
Jun.2023,PN01182MM,Profuturo,rentab_real_12m,-2.1869
Jul.2023,PN01181MM,Prima,rentab_real_12m,2.5444
Jul.2023,PN01182MM,Profuturo,rentab_real_12m,-1.2015
Ago.2023,PN01181MM,Prima,rentab_real_12m,3.8816
Ago.2023,PN01182MM,Profuturo,rentab_real_12m,1.1468
Sep.2023,PN01181MM,Prima,rentab_real_12m,4.8715
Sep.2023,PN01182MM,Profuturo,rentab_real_12m,1.6624
Oct.2023,PN01181MM,Prima,rentab_real_12m,2.4421
Oct.2023,PN01182MM,Profuturo,rentab_real_12m,-0.6705
Nov.2023,PN01181MM,Prima,rentab_real_12m,0.6055
Nov.2023,PN01182MM,Profuturo,rentab_real_12m,-0.0379
Dic.2023,PN01181MM,Prima,rentab_real_12m,6.8746
Dic.2023,PN01182MM,Profuturo,rentab_real_12m,6.5673
Ene.2024,PN01181MM,Prima,rentab_real_12m,5.7846
Ene.2024,PN01182MM,Profuturo,rentab_real_12m,5.8396
Feb.2024,PN01181MM,Prima,rentab_real_12m,8.1456
Feb.2024,PN01182MM,Profuturo,rentab_real_12m,8.468
Mar.2024,PN01181MM,Prima,rentab_real_12m,5.5289
Mar.2024,PN01182MM,Profuturo,rentab_real_12m,7.0086
Abr.2024,PN01181MM,Prima,rentab_real_12m,4.9692
Abr.2024,PN01182MM,Profuturo,rentab_real_12m,7.2788
May.2024,PN01181MM,Prima,rentab_real_12m,7.193
May.2024,PN01182MM,Profuturo,rentab_real_12m,9.3469
Jun.2024,PN01181MM,Prima,rentab_real_12m,5.8553
Jun.2024,PN01182MM,Profuturo,rentab_real_12m,7.8983
Jul.2024,PN01181MM,Prima,rentab_real_12m,3.5988
Jul.2024,PN01182MM,Profuturo,rentab_real_12m,4.864
Ago.2024,PN01181MM,Prima,rentab_real_12m,3.5429
Ago.2024,PN01182MM,Profuturo,rentab_real_12m,4.9211
Sep.2024,PN01181MM,Prima,rentab_real_12m,6.8582
Sep.2024,PN01182MM,Profuturo,rentab_real_12m,7.1705
Oct.2024,PN01181MM,Prima,rentab_real_12m,7.075
Oct.2024,PN01182MM,Profuturo,rentab_real_12m,7.3481
Nov.2024,PN01181MM,Prima,rentab_real_12m,6.2446
Nov.2024,PN01182MM,Profuturo,rentab_real_12m,5.1916
Dic.2024,PN01181MM,Prima,rentab_real_12m,1.97
Dic.2024,PN01182MM,Profuturo,rentab_real_12m,0.5695
Ene.2025,PN01181MM,Prima,rentab_real_12m,-0.6581
Ene.2025,PN01182MM,Profuturo,rentab_real_12m,-1.1234
Feb.2025,PN01181MM,Prima,rentab_real_12m,-2.5367
Feb.2025,PN01182MM,Profuturo,rentab_real_12m,-2.1525
Mar.2025,PN01181MM,Prima,rentab_real_12m,-1.9212
Mar.2025,PN01182MM,Profuturo,rentab_real_12m,-1.0415
Abr.2025,PN01181MM,Prima,rentab_real_12m,-1.532
Abr.2025,PN01182MM,Profuturo,rentab_real_12m,-0.4385
May.2025,PN01181MM,Prima,rentab_real_12m,-2.2377
May.2025,PN01182MM,Profuturo,rentab_real_12m,-0.1884
Jun.2025,PN01181MM,Prima,rentab_real_12m,-0.8262
Jun.2025,PN01182MM,Profuturo,rentab_real_12m,0.6026
Jul.2025,PN01181MM,Prima,rentab_real_12m,1.2901
Jul.2025,PN01182MM,Profuturo,rentab_real_12m,3.2709
Ago.2025,PN01181MM,Prima,rentab_real_12m,3.7808
Ago.2025,PN01182MM,Profuturo,rentab_real_12m,4.3619
Sep.2025,PN01181MM,Prima,rentab_real_12m,4.5934
Sep.2025,PN01182MM,Profuturo,rentab_real_12m,6.1247
Oct.2025,PN01181MM,Prima,rentab_real_12m,4.0101
Oct.2025,PN01182MM,Profuturo,rentab_real_12m,5.8561
Nov.2025,PN01181MM,Prima,rentab_real_12m,3.5339
Nov.2025,PN01182MM,Profuturo,rentab_real_12m,6.8306
Dic.2025,PN01181MM,Prima,rentab_real_12m,8.1046
Dic.2025,PN01182MM,Profuturo,rentab_real_12m,10.9788
